"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.5159,0.1609,0.1629,0.2877,0.8751,0.0815,0.8355,0.4555,0.7241
0.6011,0.6365,0.6299,0.3059,0.2477,0.6045,0.7083,0.0963,0.5231
0.3691,0.3767,0.3377,0.0323,0.7959,0.0085,0.1429,0.9881,0.6639
0.2117,0.6107,0.6159,0.9427,0.1463,0.0083,0.6851,0.5257,0.7537
0.9167,0.9701,0.8389,0.3239,0.2033,0.5629,0.9773,0.4055,0.9443
0.6739,0.0433,0.0909,0.5305,0.1315,0.3465,0.6697,0.3971,0.9043
0.3881,0.2627,0.5081,0.5763,0.2263,0.3553,0.5369,0.0411,0.6659
0.8969,0.0607,0.3945,0.1623,0.9163,0.0233,0.5759,0.9127,0.1737
0.7249,0.2249,0.1465,0.8193,0.7113,0.0659,0.6047,0.3693,0.6827
0.8099,0.7375,0.4347,0.3427,0.7821,0.0339,0.1699,0.7825,0.7201
0.6067,0.3063,0.9925,0.2351,0.5911,0.6269,0.2137,0.5611,0.9167
0.9715,0.4295,0.0841,0.5295,0.5001,0.8905,0.8199,0.2183,0.7383
0.3781,0.9787,0.3535,0.4733,0.4421,0.1617,0.7101,0.0095,0.7687
0.3683,0.1331,0.1831,0.2095,0.4881,0.2575,0.3045,0.9549,0.9893
0.5795,0.1507,0.2851,0.0937,0.4763,0.1213,0.3883,0.4931,0.5397
0.9163,0.2203,0.4021,0.0643,0.4843,0.2303,0.2901,0.2189,0.3313
0.1269,0.0013,0.6655,0.9065,0.7967,0.5033,0.8639,0.2285,0.0577
0.0639,0.3973,0.8917,0.6459,0.4581,0.1859,0.5603,0.2113,0.6527
0.3759,0.0893,0.9453,0.2683,0.1653,0.6863,0.2719,0.5337,0.9091
0.4733,0.8041,0.5265,0.8551,0.3485,0.7063,0.3001,0.5705,0.5745
0.9729,0.1899,0.1307,0.8033,0.5933,0.7523,0.3481,0.2383,0.2977
0.5023,0.9327,0.6441,0.0763,0.7297,0.5593,0.5169,0.9005,0.1897
0.5943,0.6719,0.2725,0.4419,0.9663,0.1301,0.3465,0.1993,0.0257
0.1785,0.9355,0.6607,0.0047,0.1655,0.8639,0.5875,0.2171,0.1209
0.2713,0.1781,0.6131,0.3691,0.8441,0.4165,0.8993,0.2097,0.2999
0.3693,0.3147,0.9343,0.3555,0.4767,0.7829,0.3223,0.2219,0.8645
0.1811,0.3327,0.5731,0.9909,0.9407,0.7541,0.9949,0.7507,0.0771
0.6565,0.6003,0.9311,0.2117,0.1909,0.6495,0.4019,0.9897,0.6761
0.4147,0.6249,0.9617,0.2439,0.6323,0.6971,0.8739,0.7375,0.0153
0.2415,0.5481,0.9263,0.3407,0.4589,0.2953,0.9229,0.2305,0.5377
0.7589,0.0447,0.1935,0.0787,0.0993,0.3389,0.1467,0.8451,0.8633
0.3867,0.5293,0.6483,0.2003,0.7633,0.0883,0.9377,0.9641,0.9411
0.0921,0.0485,0.4087,0.5297,0.4515,0.8911,0.3103,0.3849,0.4609
0.8113,0.4499,0.1249,0.1363,0.3269,0.6893,0.7701,0.6953,0.7671
0.3471,0.2641,0.6187,0.7597,0.5585,0.3931,0.4621,0.1661,0.1483
0.0945,0.0377,0.0459,0.8869,0.5355,0.6353,0.3317,0.7879,0.4399
0.9479,0.9231,0.9283,0.0833,0.6453,0.1931,0.0359,0.0163,0.4883
0.5189,0.4577,0.0473,0.5235,0.2865,0.0525,0.7517,0.8393,0.0689
0.4415,0.2075,0.5745,0.8385,0.0183,0.2291,0.9037,0.6125,0.8075
0.7735,0.9987,0.8483,0.8263,0.5161,0.0091,0.5955,0.3019,0.3019
0.7909,0.1431,0.0323,0.4007,0.0351,0.0849,0.3869,0.3415,0.7673
0.4925,0.9899,0.5089,0.2071,0.9039,0.5535,0.2735,0.6077,0.5775
0.6797,0.1513,0.6533,0.3771,0.5027,0.3127,0.4045,0.4895,0.7511
0.0899,0.6495,0.0667,0.8129,0.7699,0.4853,0.7825,0.6095,0.1993
0.9475,0.6297,0.1387,0.1285,0.2625,0.5101,0.6573,0.6973,0.8337
0.6537,0.1935,0.5855,0.8841,0.1233,0.2505,0.0753,0.7185,0.4867
0.4307,0.4511,0.4835,0.9189,0.7653,0.1619,0.0051,0.0213,0.2477
0.8281,0.0683,0.7665,0.0443,0.7529,0.6869,0.1561,0.9443,0.7981
0.9273,0.2533,0.0539,0.7627,0.0561,0.7451,0.3175,0.1713,0.1493
0.5391,0.9219,0.6255,0.5833,0.6173,0.1591,0.7475,0.2053,0.9393
0.8763,0.7171,0.8663,0.4619,0.1379,0.3913,0.5323,0.8021,0.0167
0.5473,0.9829,0.6355,0.6427,0.9825,0.3593,0.3217,0.3441,0.2555
0.3637,0.3989,0.7457,0.6733,0.9633,0.8543,0.0429,0.6405,0.6775
0.2687,0.8899,0.3673,0.2755,0.2331,0.2339,0.3469,0.0275,0.5393
0.7903,0.1287,0.6585,0.9989,0.1971,0.9515,0.6801,0.0895,0.5643
0.8185,0.9013,0.2791,0.2043,0.1213,0.1043,0.4331,0.0513,0.2609
0.7799,0.9193,0.6199,0.0355,0.9037,0.0795,0.7261,0.8065,0.2431
0.4965,0.7817,0.8555,0.9521,0.8781,0.8365,0.8497,0.4841,0.1553
0.0547,0.8287,0.5965,0.4801,0.6455,0.6399,0.5871,0.7321,0.9563
0.3045,0.6011,0.3181,0.7077,0.6743,0.0317,0.9359,0.1789,0.1971
0.3377,0.3929,0.1315,0.3037,0.1353,0.0225,0.2723,0.9825,0.5137
0.1259,0.9911,0.9289,0.1989,0.1109,0.4983,0.4557,0.3575,0.2369
0.2517,0.8883,0.7363,0.2225,0.7557,0.3077,0.8561,0.0241,0.7269
0.4533,0.2931,0.6271,0.2597,0.1303,0.1023,0.4771,0.9585,0.7447
0.8961,0.7669,0.0577,0.0233,0.4905,0.4871,0.6145,0.1097,0.8787
0.7579,0.6899,0.2665,0.5127,0.8985,0.5881,0.7259,0.2335,0.6455
0.2141,0.7627,0.5835,0.6409,0.5125,0.0731,0.1789,0.9221,0.5229
0.3725,0.0745,0.3011,0.7243,0.6089,0.0429,0.5253,0.0719,0.2871
0.2121,0.0625,0.7793,0.6229,0.2581,0.3377,0.4389,0.6891,0.7037
0.2129,0.2347,0.2213,0.6221,0.0365,0.4723,0.4901,0.8585,0.7783
0.7727,0.1851,0.6621,0.9359,0.1157,0.0963,0.5625,0.7295,0.2307
0.0425,0.8005,0.3347,0.7399,0.6653,0.6741,0.7659,0.1209,0.4295
0.0213,0.3751,0.0789,0.2061,0.7029,0.7213,0.4027,0.7677,0.6925
0.5069,0.7947,0.2829,0.2387,0.7569,0.5785,0.6949,0.3491,0.5297
0.5713,0.7795,0.5733,0.9857,0.4325,0.3917,0.4899,0.0055,0.5209
0.2455,0.2611,0.6033,0.8523,0.5131,0.1289,0.9551,0.0803,0.7049
0.6795,0.4329,0.0251,0.1455,0.8873,0.4219,0.5709,0.4885,0.6597
0.6377,0.9335,0.7297,0.2981,0.9155,0.0355,0.1439,0.3749,0.4967
0.0653,0.6687,0.2399,0.4821,0.7577,0.4837,0.4199,0.4345,0.5637
0.6117,0.5545,0.7915,0.4561,0.5085,0.2085,0.6617,0.0209,0.4975
0.2683,0.8985,0.0769,0.7571,0.8745,0.0203,0.1887,0.5729,0.4023
0.0069,0.5209,0.3485,0.9031,0.1541,0.1333,0.2705,0.0687,0.2911
0.3039,0.6785,0.5367,0.0505,0.4719,0.9101,0.1959,0.6627,0.5829
0.9089,0.5199,0.5155,0.2421,0.1667,0.3141,0.2399,0.1679,0.5845
0.0911,0.7261,0.2101,0.5929,0.7797,0.6845,0.5417,0.0669,0.9053
0.1067,0.0873,0.7601,0.0341,0.2643,0.5819,0.1269,0.2035,0.4057
0.8963,0.9839,0.8857,0.5239,0.0383,0.6697,0.3315,0.1119,0.8155
0.2649,0.9315,0.8101,0.7563,0.0065,0.7753,0.2415,0.9849,0.0251
0.4365,0.3049,0.2045,0.8169,0.3105,0.2701,0.1479,0.6933,0.8319
0.8017,0.2515,0.2869,0.6567,0.7801,0.8773,0.5131,0.8627,0.6053
0.2093,0.8119,0.7555,0.9009,0.2375,0.3963,0.2185,0.8395,0.4997
0.5665,0.5689,0.7717,0.5969,0.5447,0.8633,0.2073,0.2387,0.5587
0.6553,0.4069,0.4231,0.0573,0.9161,0.8695,0.9961,0.1805,0.1791
0.2383,0.8027,0.0205,0.4827,0.8865,0.4797,0.5389,0.8933,0.8545
0.9401,0.0577,0.3157,0.0613,0.5815,0.4511,0.8535,0.2147,0.7209
0.9221,0.8927,0.3145,0.0503,0.7969,0.6713,0.7289,0.0021,0.8257
0.8831,0.3797,0.0195,0.6813,0.9345,0.9007,0.6469,0.1053,0.4885
0.0995,0.3051,0.3245,0.3115,0.6447,0.7045,0.5263,0.2685,0.0543
0.7883,0.2863,0.5839,0.3997,0.9141,0.9913,0.1805,0.2859,0.0667
0.7895,0.4031,0.1981,0.0489,0.8205,0.4451,0.1777,0.1827,0.9113
0.8321,0.9247,0.7659,0.6571,0.6339,0.9071,0.7255,0.8579,0.7859
0.9643,0.5587,0.4143,0.4677,0.4927,0.2363,0.7033,0.0601,0.1953
0.2423,0.0471,0.3475,0.3339,0.3729,0.9899,0.5641,0.5497,0.3807
0.6017,0.3997,0.8009,0.8207,0.7865,0.3461,0.5093,0.0149,0.6835
0.3353,0.7859,0.6061,0.0669,0.2085,0.0281,0.3355,0.4653,0.3901
0.3767,0.2261,0.3123,0.5427,0.0185,0.7669,0.1469,0.9123,0.9491
0.2911,0.1843,0.4171,0.2525,0.5397,0.6987,0.6517,0.6463,0.9199
0.2803,0.0021,0.7427,0.5287,0.8863,0.1593,0.5001,0.8467,0.5665
0.3107,0.3623,0.2115,0.0353,0.7911,0.8291,0.0213,0.7581,0.7753
0.7467,0.3445,0.5391,0.6215,0.8895,0.7141,0.6601,0.4569,0.3143
0.5987,0.0117,0.6929,0.7349,0.2565,0.8171,0.4165,0.1453,0.7677
0.4255,0.0961,0.2711,0.9871,0.2489,0.8209,0.0705,0.2233,0.5707
0.2131,0.8057,0.7631,0.3735,0.1873,0.8605,0.2445,0.9155,0.6507
0.2305,0.4821,0.1797,0.6741,0.8731,0.9107,0.4869,0.6287,0.8307
0.5151,0.1063,0.2051,0.5387,0.1087,0.9199,0.5379,0.0641,0.7573
0.1985,0.0853,0.1823,0.9951,0.7175,0.0669,0.8413,0.7941,0.8309
0.3313,0.5249,0.5585,0.6983,0.9449,0.0971,0.9181,0.8959,0.5555
0.9865,0.6667,0.7825,0.1231,0.2607,0.3343,0.3931,0.3287,0.1373
0.3267,0.5111,0.5305,0.1417,0.7745,0.4267,0.8235,0.5895,0.7097
0.3695,0.7497,0.1929,0.5957,0.6407,0.2061,0.0729,0.5039,0.8647
0.8181,0.8155,0.8621,0.5495,0.0433,0.6493,0.6763,0.9253,0.8883
0.8279,0.4729,0.8419,0.4183,0.9589,0.2865,0.3959,0.4887,0.6859
0.0901,0.5619,0.6067,0.0569,0.2523,0.5039,0.7269,0.1351,0.7567
0.4385,0.9031,0.4413,0.5173,0.4431,0.8197,0.1705,0.8387,0.9635
0.2399,0.7889,0.2287,0.9463,0.7091,0.4631,0.3077,0.1129,0.9881
0.4555,0.5339,0.6821,0.5181,0.6809,0.9239,0.6513,0.7443,0.0859
0.1537,0.0981,0.1965,0.7547,0.8045,0.4115,0.1773,0.0143,0.8731
0.1483,0.8579,0.4263,0.1437,0.7271,0.1185,0.4409,0.1843,0.3241
0.7515,0.0537,0.7421,0.4329,0.0029,0.9139,0.6019,0.5471,0.2869
0.8437,0.3107,0.9437,0.9513,0.2409,0.9327,0.7483,0.3151,0.8539
0.9107,0.5113,0.9949,0.6961,0.1723,0.7873,0.3149,0.7687,0.1397
0.5657,0.9381,0.9859,0.4335,0.4353,0.7773,0.9801,0.3989,0.3523
0.8251,0.6205,0.0311,0.0259,0.7227,0.0661,0.0955,0.0839,0.2851
0.1213,0.2773,0.1693,0.4887,0.5183,0.8921,0.1317,0.8623,0.7785
0.7139,0.0125,0.9363,0.7481,0.9339,0.3163,0.5513,0.7083,0.1917
0.7977,0.8535,0.3013,0.4711,0.9277,0.7371,0.0979,0.8817,0.9783
0.9325,0.6909,0.2311,0.1763,0.1197,0.0755,0.0419,0.0349,0.2779
0.2347,0.7047,0.1203,0.3011,0.9113,0.8303,0.6479,0.0151,0.6749
0.5803,0.2473,0.0161,0.7699,0.5973,0.2709,0.9403,0.8009,0.5295
0.7645,0.4209,0.6939,0.8367,0.8487,0.7729,0.3867,0.4857,0.2547
0.5765,0.6259,0.3455,0.6659,0.7857,0.9615,0.3411,0.0401,0.5953
0.0997,0.7155,0.4395,0.2827,0.6495,0.0487,0.6273,0.5241,0.2389
0.5553,0.3045,0.3477,0.3811,0.5273,0.4485,0.3395,0.1071,0.6613
0.7381,0.7667,0.9103,0.2761,0.6633,0.1601,0.6339,0.0807,0.6193
0.6703,0.6423,0.7131,0.8857,0.9483,0.2739,0.5841,0.8039,0.4763
0.8617,0.0667,0.5161,0.4071,0.7083,0.0385,0.4991,0.3481,0.3145
0.4005,0.7655,0.7907,0.4613,0.1847,0.8973,0.8391,0.3801,0.8775
0.2097,0.9953,0.9575,0.1977,0.1825,0.6559,0.0963,0.9327,0.5475
0.2627,0.3583,0.5381,0.9491,0.0233,0.2321,0.8655,0.7515,0.8791
0.6761,0.1239,0.9629,0.5553,0.6145,0.5057,0.3341,0.0093,0.7139
0.5723,0.2137,0.6235,0.6685,0.5293,0.8459,0.3445,0.9395,0.9211
0.7893,0.4273,0.8527,0.5269,0.8289,0.1665,0.0021,0.0999,0.6041
0.9917,0.0813,0.4011,0.3171,0.8127,0.8029,0.4909,0.2465,0.1911
0.6733,0.9503,0.3317,0.7051,0.0603,0.4899,0.2257,0.9879,0.3293
0.1959,0.7925,0.5681,0.7271,0.0819,0.1315,0.3617,0.5331,0.6245
0.6427,0.9905,0.1695,0.4141,0.6779,0.9663,0.6097,0.5561,0.3677
0.0463,0.6373,0.5541,0.9905,0.6329,0.3089,0.8157,0.1041,0.6093
0.8363,0.3405,0.9995,0.8133,0.7453,0.6615,0.5275,0.3559,0.0065
0.6347,0.7789,0.5209,0.4353,0.7645,0.4303,0.6533,0.6709,0.4571
0.1633,0.8799,0.9423,0.0281,0.8033,0.9085,0.6539,0.6197,0.0613
0.8643,0.6879,0.4193,0.6039,0.0117,0.3393,0.9347,0.2213,0.1479
0.7587,0.5901,0.3283,0.7657,0.3247,0.7299,0.5781,0.8391,0.4949
0.0755,0.9313,0.6253,0.7971,0.4689,0.7403,0.4575,0.5861,0.5127
0.7757,0.0113,0.9991,0.4877,0.0291,0.0415,0.8961,0.5023,0.6851
0.3669,0.8741,0.8393,0.3567,0.4579,0.9917,0.5789,0.2657,0.8781
0.9769,0.1623,0.3249,0.2581,0.6099,0.4689,0.2261,0.3909,0.2537
0.1561,0.4359,0.5695,0.0705,0.7977,0.3519,0.0077,0.9303,0.1747
0.8361,0.6027,0.6099,0.2251,0.3001,0.2767,0.3727,0.5271,0.3739
0.0641,0.6477,0.8577,0.5259,0.3887,0.9853,0.9521,0.7533,0.3877
0.8089,0.6363,0.2117,0.8507,0.9325,0.9369,0.9307,0.7347,0.7909
0.5623,0.2027,0.0919,0.1181,0.0101,0.2187,0.9885,0.1305,0.6171
0.1217,0.7113,0.7223,0.9137,0.4449,0.1167,0.5717,0.3369,0.8541
0.7393,0.6969,0.4185,0.3125,0.6451,0.2803,0.6489,0.5125,0.2743
0.5805,0.2299,0.9869,0.2223,0.8661,0.0543,0.1471,0.7335,0.1849
0.7339,0.1991,0.5605,0.6145,0.6169,0.1729,0.6807,0.2715,0.6691
0.6375,0.9025,0.6563,0.3139,0.3281,0.9959,0.9545,0.2457,0.9529
0.2091,0.5263,0.2369,0.9625,0.2305,0.5461,0.6523,0.4565,0.0561
0.3953,0.9027,0.5091,0.6095,0.6979,0.9957,0.0909,0.7123,0.7191
0.0479,0.2561,0.2803,0.3773,0.8235,0.9373,0.9559,0.5597,0.8717
0.0155,0.1521,0.5059,0.8287,0.5111,0.9307,0.0633,0.5901,0.2355
0.9339,0.2321,0.8787,0.0671,0.5917,0.2903,0.5419,0.7157,0.1511
0.6577,0.9181,0.5761,0.2599,0.4125,0.2789,0.3837,0.8981,0.6169
0.8803,0.7185,0.7235,0.7227,0.8595,0.4281,0.4173,0.4287,0.1245
0.1643,0.0269,0.0729,0.7103,0.8669,0.7067,0.8947,0.6429,0.3595
0.8077,0.6999,0.1891,0.8379,0.0475,0.3765,0.5751,0.6081,0.4299
0.3697,0.2165,0.3917,0.5389,0.2261,0.2711,0.4113,0.4411,0.7607
0.2701,0.3363,0.7837,0.7427,0.7785,0.8367,0.1163,0.3713,0.9509
1e-04,0.3209,0.6721,0.6259,0.6481,0.2805,0.3757,0.1515,0.3349
0.4597,0.6695,0.6527,0.2767,0.8175,0.0169,0.4141,0.5651,0.9403
0.5173,0.5119,0.7375,0.3881,0.4457,0.0557,0.8029,0.8609,0.3329
0.7651,0.1303,0.7973,0.0989,0.2673,0.1511,0.6921,0.2827,0.9821
0.4821,0.2437,0.4763,0.2519,0.0259,0.1799,0.1521,0.9049,0.5031
0.5487,0.6501,0.6257,0.8089,0.8297,0.5541,0.8541,0.4111,0.0097
0.6273,0.4995,0.2201,0.4649,0.7303,0.3699,0.3797,0.3751,0.7725
0.7803,0.1553,0.2111,0.6759,0.6669,0.4337,0.0489,0.5091,0.1197
0.0649,0.7833,0.6435,0.1807,0.4957,0.3955,0.0149,0.7439,0.6961
0.8781,0.2625,0.5387,0.6625,0.9665,0.2413,0.8983,0.8573,0.1713
0.8723,0.9191,0.9181,0.6053,0.4725,0.3277,0.2937,0.2017,0.0745
0.0543,0.0557,0.2625,0.2363,0.6801,0.8829,0.2659,0.8317,0.2665
0.6145,0.0989,0.0271,0.0527,0.7561,0.2867,0.7923,0.5069,0.0323
0.1439,0.8007,0.3567,0.7829,0.0193,0.3307,0.2149,0.4881,0.0851
0.5501,0.0609,0.0753,0.6281,0.7055,0.8565,0.9345,0.4523,0.8141
0.1873,0.9083,0.3641,0.2935,0.2681,0.4089,0.5053,0.4265,0.0739
0.1393,0.2831,0.8695,0.0493,0.9399,0.9603,0.6771,0.4439,0.3603
0.7021,0.0023,0.2815,0.2893,0.9473,0.8115,0.8749,0.4877,0.8435
0.5777,0.2531,0.8777,0.7165,0.2077,0.6265,0.5029,0.6695,0.0351
0.4013,0.3837,0.5123,0.5873,0.4817,0.2959,0.0113,0.7961,0.7933
0.3397,0.4239,0.3687,0.5535,0.5261,0.2579,0.5685,0.6147,0.5319
0.8419,0.7187,0.2867,0.7803,0.0483,0.4015,0.4889,0.9843,0.4359
0.2949,0.8269,0.7573,0.5043,0.0485,0.6599,0.5643,0.8101,0.9381
0.6383,0.1913,0.8099,0.8411,0.6617,0.7345,0.8887,0.7227,0.5323
0.1373,0.6653,0.9901,0.2011,0.4025,0.6179,0.2153,0.1073,0.6327
0.1957,0.3639,0.8217,0.9329,0.2775,0.6497,0.3647,0.5111,0.7733
0.1481,0.9047,0.4925,0.1011,0.4263,0.0931,0.5961,0.6003,0.7331
0.4485,0.7353,0.9633,0.3839,0.2877,0.8299,0.1883,0.4017,0.3047
0.8887,0.9529,0.1543,0.1847,0.1177,0.4437,0.3401,0.2649,0.9955
0.2647,0.0891,0.4125,0.1221,0.8769,0.7307,0.0529,0.8221,0.7915
0.9311,0.9945,0.1411,0.2951,0.1963,0.0999,0.4179,0.5477,0.8759
0.8587,0.4165,0.2277,0.9033,0.6539,0.0637,0.5077,0.7959,0.9477
0.0285,0.3505,0.2945,0.4423,0.9521,0.4271,0.5375,0.5691,0.7197
0.0053,0.8823,0.2005,0.1961,0.8257,0.9771,0.7879,0.2115,0.7047
0.4189,0.1047,0.3299,0.8217,0.3757,0.8791,0.4809,0.6179,0.2157
0.3875,0.7121,0.0615,0.7731,0.3301,0.9701,0.3709,0.6737,0.7695
0.5177,0.8439,0.8767,0.5357,0.7061,0.5017,0.7575,0.1921,0.6297
0.2775,0.7141,0.0811,0.1419,0.6603,0.4777,0.0471,0.5341,0.1969
0.9449,0.2491,0.9979,0.5195,0.2701,0.9165,0.5147,0.3393,0.9283
0.6295,0.2163,0.5573,0.3361,0.4319,0.9865,0.1445,0.3359,0.7433
0.0723,0.5995,0.8537,0.6321,0.9021,0.8329,0.3523,0.8785,0.5781
0.2321,0.1185,0.7305,0.6847,0.7393,0.2235,0.7817,0.5721,0.5185
0.9623,0.9233,0.7891,0.1919,0.6637,0.1241,0.6759,0.5845,0.4325
0.6407,0.7505,0.0849,0.1351,0.5761,0.0349,0.1207,0.2975,0.6489
0.0579,0.3731,0.1343,0.7331,0.3489,0.0681,0.3803,0.2603,0.5247
0.3219,0.1995,0.1083,0.5081,0.9003,0.0761,0.0937,0.4729,0.1863
0.6171,0.5979,0.0917,0.2229,0.2057,0.4417,0.4797,0.9851,0.2475
0.2789,0.4467,0.8407,0.9939,0.8629,0.2111,0.1477,0.0937,0.8087
0.4639,0.4573,0.4439,0.6841,0.2535,0.2677,0.9819,0.9473,0.1941
0.8933,0.7111,0.0227,0.3251,0.7599,0.4499,0.0665,0.8905,0.4223
0.7853,0.3061,0.7481,0.9519,0.7719,0.8889,0.7985,0.7231,0.1067
0.9711,0.5755,0.0057,0.0879,0.1293,0.5801,0.3311,0.7725,0.5139
0.5715,0.7931,0.9127,0.4817,0.6269,0.1053,0.2709,0.8139,0.8559
0.9697,0.0315,0.4437,0.7915,0.9049,0.1985,0.8783,0.9425,0.3675
0.3139,0.0635,0.3515,0.3009,0.5885,0.4597,0.3711,0.3079,0.5103
0.3837,0.2541,0.7925,0.3293,0.0931,0.3311,0.9235,0.1355,0.0575
0.4055,0.1479,0.0977,0.1199,0.5321,0.6017,0.7965,0.3599,0.5203
0.9855,0.3793,0.0217,0.9591,0.2613,0.6685,0.5043,0.1543,0.9713
0.9199,0.2213,0.9039,0.1573,0.3007,0.0957,0.0573,0.2417,0.9127
0.0925,0.3151,0.3931,0.5413,0.4453,0.8673,0.7505,0.6749,0.4143
0.0809,0.9611,0.4163,0.7735,0.7357,0.9213,0.9789,0.4021,0.7375
0.0485,0.9859,0.2681,0.7619,0.0637,0.2181,0.9915,0.4143,0.0677
0.4115,0.7045,0.9709,0.0553,0.3323,0.0103,0.8283,0.1533,0.0761
0.2261,0.2903,0.2283,0.1251,0.9749,0.4483,0.5591,0.2427,0.1191
0.9371,0.2297,0.1391,0.2125,0.4741,0.0889,0.1267,0.6489,0.9731
0.6995,0.1191,0.8691,0.1631,0.2827,0.6379,0.2973,0.7027,0.8871
0.5539,0.1747,0.6615,0.1823,0.9873,0.3451,0.3265,0.2363,0.0163
0.2965,0.4537,0.2405,0.1273,0.5043,0.0991,0.5767,0.3435,0.9673
0.0505,0.2565,0.5903,0.2587,0.2447,0.4037,0.7861,0.9499,0.4239
0.1875,0.2657,0.9651,0.9747,0.9257,0.7379,0.2017,0.5525,0.7983
0.8741,0.8253,0.1025,0.2547,0.6445,0.3441,0.5853,0.8693,0.5763
0.8771,0.4969,0.8201,0.7815,0.3945,0.9081,0.0225,0.3735,0.7769
0.8859,0.8267,0.9905,0.5055,0.2291,0.0019,0.7433,0.3811,0.0107
0.6283,0.8593,0.2435,0.6981,0.5437,0.7085,0.0565,0.6281,0.6307
0.4659,0.1943,0.6357,0.4857,0.6695,0.5957,0.2289,0.2645,0.8187
0.4305,0.1555,0.5339,0.0405,0.9729,0.0031,0.7969,0.2549,0.3505
0.9433,0.9569,0.4059,0.1255,0.1229,0.6113,0.0095,0.8939,0.4199
0.5813,0.0921,0.8655,0.9039,0.6117,0.5297,0.0843,0.1203,0.7853
0.2019,0.9243,0.8313,0.0549,0.4663,0.8469,0.5659,0.0511,0.3419
0.6835,0.4775,0.8251,0.1741,0.2841,0.9077,0.6687,0.6605,0.6741
0.4489,0.7063,0.1905,0.3703,0.0585,0.3637,0.7079,0.9085,0.8193
0.0269,0.2977,0.3679,0.4713,0.8081,0.9579,0.0105,0.3477,0.9087
0.9915,0.7131,0.7111,0.8723,0.7491,0.3723,0.7145,0.5573,0.1561
0.5207,0.3785,0.7483,0.2673,0.4691,0.0171,0.8215,0.6117,0.2749
0.8979,0.4039,0.2373,0.0965,0.5653,0.1787,0.2539,0.7305,0.6965
0.1225,0.5207,0.6955,0.2719,0.6795,0.2843,0.1907,0.7701,0.2597
0.1113,0.5441,0.4183,0.7741,0.0527,0.7573,0.2273,0.9229,0.6837
0.4009,0.7737,0.1171,0.4265,0.2891,0.3781,0.0629,0.0109,0.2195
0.4605,0.4951,0.1063,0.4103,0.3335,0.9897,0.6277,0.6105,0.9781
0.8445,0.3853,0.3901,0.0843,0.8705,0.8315,0.6411,0.2639,0.3129
0.6245,0.6747,0.6073,0.8313,0.8027,0.6247,0.7735,0.7671,0.2417
0.3971,0.6823,0.6051,0.1555,0.4959,0.6491,0.0935,0.7035,0.1013
0.2115,0.8997,0.8601,0.9255,0.5119,0.3837,0.9675,0.1397,0.5721
0.1683,0.2255,0.0825,0.7641,0.1297,0.2387,0.7781,0.2961,0.9989
0.6841,0.1131,0.6659,0.8547,0.1063,0.5897,0.7829,0.6723,0.7623
0.7365,0.5515,0.5049,0.9559,0.9135,0.8453,0.4335,0.3655,0.5211
0.6977,0.9359,0.0845,0.9553,0.2155,0.7055,0.6457,0.9031,0.0389
0.2021,0.5725,0.6217,0.8725,0.3513,0.9609,0.8597,0.1251,0.4539
0.1117,0.2197,0.1911,0.8299,0.6285,0.8465,0.9847,0.0597,0.0207
0.8665,0.7415,0.5251,0.7771,0.7151,0.2305,0.4047,0.2343,0.4655
0.7509,0.8135,0.6249,0.9269,0.7375,0.4627,0.4221,0.4795,0.6773
0.6251,0.9951,0.5359,0.6875,0.0649,0.3985,0.7317,0.8029,0.3711
0.8285,0.2735,0.5593,0.6161,0.2527,0.1829,0.1357,0.0871,0.6273
0.4389,0.0257,0.5411,0.2455,0.2811,0.4775,0.6635,0.7265,0.5371
0.7283,0.7299,0.8885,0.4043,0.8193,0.3123,0.7287,0.1971,0.7881
0.6723,0.1089,0.0341,0.7161,0.1995,0.3331,0.9225,0.9651,0.1831
0.1593,0.4533,0.6251,0.0915,0.8767,0.9847,0.9843,0.0969,0.2941
0.5227,0.1157,0.3729,0.1743,0.4403,0.6841,0.1121,0.0189,0.5607
0.2993,0.2547,0.4317,0.9003,0.4705,0.8143,0.7859,0.4119,0.4279
0.3947,0.1945,0.1295,0.0939,0.1991,0.1599,0.5891,0.6377,0.8015
0.7691,0.3081,0.2609,0.6135,0.5295,0.8221,0.3741,0.3737,0.6295
0.8187,0.2435,0.1155,0.0343,0.4617,0.9275,0.1589,0.5287,0.3317
0.0983,0.5971,0.8955,0.8529,0.6823,0.1857,0.5533,0.4009,0.5069
0.7759,0.8999,0.7367,0.5315,0.8409,0.9935,0.5057,0.3461,0.1319
0.9791,0.6681,0.6559,0.2329,0.4347,0.1685,0.4083,0.4121,0.8601
0.6119,0.5975,0.1221,0.8519,0.7771,0.0129,0.1753,0.5681,0.8131
0.9497,0.5953,0.7661,0.0709,0.8403,0.8059,0.9475,0.6573,0.6759
0.8685,0.8445,0.4249,0.7345,0.3439,0.8703,0.4857,0.7721,0.8747
0.9411,0.3771,0.0805,0.5791,0.8593,0.9063,0.9147,0.5569,0.4701
0.2295,0.1575,0.0393,0.6419,0.6013,0.5723,0.9369,0.6719,0.6951
0.6879,0.9745,0.8255,0.1127,0.2949,0.8473,0.3375,0.3653,0.9537
0.2797,0.0741,0.1181,0.8347,0.8795,0.3239,0.2119,0.2617,0.8009
0.8607,0.4283,0.9379,0.5153,0.7471,0.9443,0.8673,0.5479,0.0301
